,index,Código entidad,Entidad,Indicador,Valor,Año
3204,1954,5660,San Luis,Cobertura de viviendas con agua potable,60.18349341,2018
3205,1955,5364,Jardín,Cobertura de viviendas con agua potable,57.5105804,2018
3206,1956,5240,Ebéjico,Cobertura de viviendas con agua potable,16.1629435,2018
3207,1957,5154,Caucasia,Cobertura de viviendas con agua potable,81.9231586,2018
3208,1958,5475,Murindó,Cobertura de viviendas con agua potable,0.0,2018
3209,1959,5266,Envigado,Cobertura de viviendas con agua potable,97.16585904,2018
3210,1960,5150,Carolina del Príncipe,Cobertura de viviendas con agua potable,83.26566693,2018
3211,1961,5059,Armenia,Cobertura de viviendas con agua potable,35.92712281,2018
3212,1962,5579,Puerto Berrío,Cobertura de viviendas con agua potable,84.14362633,2018
3213,1963,5004,Abriaquí,Cobertura de viviendas con agua potable,38.24172973,2018
3214,1964,5467,Montebello,Cobertura de viviendas con agua potable,0.0,2018
3215,1965,5315,Guadalupe,Cobertura de viviendas con agua potable,49.42307868,2018
3216,1966,5034,Andes,Cobertura de viviendas con agua potable,49.61383476,2018
3217,1967,5190,Cisneros,Cobertura de viviendas con agua potable,54.83869052,2020
3218,1968,5266,Envigado,Cobertura de viviendas con agua potable,99.19083895,2020
3219,1969,5483,Nariño,Cobertura de viviendas con agua potable,41.61403058,2020
3220,1970,5318,Guarne,Cobertura de viviendas con agua potable,74.29409152,2020
3221,1971,5440,Marinilla,Cobertura de viviendas con agua potable,92.16649963,2020
3222,1972,5658,San José de la Montaña,Cobertura de viviendas con agua potable,68.1494359,2020
3223,1973,5142,Caracolí,Cobertura de viviendas con agua potable,63.38095238,2020
3224,1974,5585,Puerto Nare,Cobertura de viviendas con agua potable,80.71603922,2020
3225,1975,5607,El Retiro,Cobertura de viviendas con agua potable,57.29479435,2020
3226,1976,5036,Angelópolis,Cobertura de viviendas con agua potable,56.16406797,2020
3227,1977,5591,Puerto Triunfo,Cobertura de viviendas con agua potable,71.0261013,2018
3228,1978,5576,Pueblorrico,Cobertura de viviendas con agua potable,54.38536605,2018
3229,1979,5031,Amalfi,Cobertura de viviendas con agua potable,58.13333524,2018
3230,1980,5887,Yarumal,Cobertura de viviendas con agua potable,71.01414744,2018
3231,1981,5148,El Carmen de Viboral,Cobertura de viviendas con agua potable,91.54121961,2020
3232,1982,5649,San Carlos,Cobertura de viviendas con agua potable,59.43224348,2020
3233,1983,5756,Sonsón,Cobertura de viviendas con agua potable,56.81337777,2020
3234,1984,5147,Carepa,Cobertura de viviendas con agua potable,72.64231988,2020
3235,1985,5490,Necoclí,Cobertura de viviendas con agua potable,5.310457516,2020
3236,1986,5310,Gómez Plata,Cobertura de viviendas con agua potable,0.0,2020
3237,1987,5138,Cañasgordas,Cobertura de viviendas con agua potable,34.07403719,2020
3238,1988,5031,Amalfi,Cobertura de viviendas con agua potable,56.92024318,2020
3239,1989,5147,Carepa,Cobertura de viviendas con agua potable,62.70397143,2016
3240,1990,5313,Granada,Cobertura de viviendas con agua potable,49.82410652,2016
3241,1991,5579,Puerto Berrío,Cobertura de viviendas con agua potable,0.0,2013
3242,1992,5686,Santa Rosa de Osos,Cobertura de viviendas con agua potable,48.30909091,2013
3243,1993,5088,Bello,Cobertura de viviendas con agua potable,93.63873625,2014
3244,1994,5425,Maceo,Cobertura de viviendas con agua potable,39.39393939,2014
3245,1995,5091,Betania,Cobertura de viviendas con agua potable,44.13946588,2014
3246,1996,5209,Concordia,Cobertura de viviendas con agua potable,44.86996794,2014
3247,1997,5250,El Bagre,Cobertura de viviendas con agua potable,7.674754697,2014
3248,1998,5854,Valdivia,Cobertura de viviendas con agua potable,20.94090648,2014
3249,1999,5306,Giraldo,Cobertura de viviendas con agua potable,24.78744277,2014
3250,2000,5001,Medellín,Cobertura de viviendas con agua potable,98.53723877,2014
3251,2001,5142,Caracolí,Cobertura de viviendas con agua potable,55.66093657,2013
3252,2002,5628,Sabanalarga,Cobertura de viviendas con agua potable,29.14954157,2013
3253,2003,5585,Puerto Nare,Cobertura de viviendas con agua potable,5.617118838,2013
3254,2004,5148,El Carmen de Viboral,Cobertura de viviendas con agua potable,80.21454112,2013
3255,2005,5129,Caldas,Cobertura de viviendas con agua potable,79.21428221,2013
3256,2006,5475,Murindó,Cobertura de viviendas con agua potable,0.0,2013
3257,2007,5789,Támesis,Cobertura de viviendas con agua potable,55.5226996,2013
3258,2008,5697,El Santuario,Cobertura de viviendas con agua potable,66.64033962,2014
3259,2009,5400,La Unión,Cobertura de viviendas con agua potable,54.18831169,2014
3260,2010,5856,Valparaíso,Cobertura de viviendas con agua potable,54.47042641,2014
3261,2011,5495,Nechí,Cobertura de viviendas con agua potable,43.2486298,2014
3262,2012,5809,Titiribí,Cobertura de viviendas con agua potable,38.72443488,2016
3263,2013,5142,Caracolí,Cobertura de viviendas con agua potable,57.24819545,2016
3264,2014,5044,Anzá,Cobertura de viviendas con agua potable,17.37629459,2016
3265,2015,5125,Caicedo,Cobertura de viviendas con agua potable,20.39496084,2016
3266,2016,5887,Yarumal,Cobertura de viviendas con agua potable,65.185192,2016
3267,2017,5154,Caucasia,Cobertura de viviendas con agua potable,87.13131601,2020
3268,2018,5631,Sabaneta,Cobertura de viviendas con agua potable,94.7589935,2020
3269,2019,5670,San Roque,Cobertura de viviendas con agua potable,32.70154714,2020
3270,2020,5380,La Estrella,Cobertura de viviendas con agua potable,86.93387782,2020
3271,2021,5310,Gómez Plata,Cobertura de viviendas con agua potable,48.8759971,2016
3272,2022,5145,Caramanta,Cobertura de viviendas con agua potable,49.03414235,2016
3273,2023,5051,Arboletes,Cobertura de viviendas con agua potable,28.95612059,2014
3274,2024,5440,Marinilla,Cobertura de viviendas con agua potable,83.32327378,2014
3275,2025,5361,Ituango,Cobertura de viviendas con agua potable,26.52379627,2014
3276,2026,5789,Támesis,Cobertura de viviendas con agua potable,39.11283225,2014
3277,2027,5055,Argelia,Cobertura de viviendas con agua potable,0.0,2014
3278,2028,5674,San Vicente Ferrer,Cobertura de viviendas con agua potable,87.30305839,2014
3279,2029,5490,Necoclí,Cobertura de viviendas con agua potable,41.7500465,2019
3280,2030,5138,Cañasgordas,Cobertura de viviendas con agua potable,33.39072917,2019
3281,2031,5150,Carolina del Príncipe,Cobertura de viviendas con agua potable,84.66017088,2019
3282,2032,5266,Envigado,Cobertura de viviendas con agua potable,97.84071078,2019
3283,2033,5674,San Vicente Ferrer,Cobertura de viviendas con agua potable,88.69674579,2015
3284,2034,5093,Betulia,Cobertura de viviendas con agua potable,33.15153876,2015
3285,2035,5042,Santa Fé de Antioquia,Cobertura de viviendas con agua potable,63.82145339,2015
3286,2036,5647,San Andrés de Cuerquía,Cobertura de viviendas con agua potable,45.19326065,2015
3287,2037,5240,Ebéjico,Cobertura de viviendas con agua potable,28.63465368,2015
3288,2038,5660,San Luis,Cobertura de viviendas con agua potable,0.0,2015
3289,2039,5360,Itagüí,Cobertura de viviendas con agua potable,92.00311602,2015
3290,2040,5190,Cisneros,Cobertura de viviendas con agua potable,0.0,2015
3291,2041,5154,Caucasia,Cobertura de viviendas con agua potable,62.35123468,2015
3292,2042,5021,Alejandría,Cobertura de viviendas con agua potable,57.54593176,2015
3293,2043,5321,Guatapé,Cobertura de viviendas con agua potable,0.0,2015
3294,2044,5034,Andes,Cobertura de viviendas con agua potable,16.0303446,2015
3295,2045,5679,Santa Bárbara,Cobertura de viviendas con agua potable,66.64106222,2017
3296,2046,5240,Ebéjico,Cobertura de viviendas con agua potable,37.92212952,2017
3297,2047,5664,San Pedro de los Milagros,Cobertura de viviendas con agua potable,61.58868335,2017
3298,2048,5686,Santa Rosa de Osos,Cobertura de viviendas con agua potable,57.35150925,2017
3299,2049,5353,Hispania,Cobertura de viviendas con agua potable,67.03125,2017
3300,2050,5665,San Pedro de Urabá,Cobertura de viviendas con agua potable,31.91303878,2017
3301,2051,5736,Segovia,Cobertura de viviendas con agua potable,73.6301443,2020
3302,2052,5789,Támesis,Cobertura de viviendas con agua potable,77.64061464,2020
3303,2053,5591,Puerto Triunfo,Cobertura de viviendas con agua potable,33.33261649,2020
3304,2054,5686,Santa Rosa de Osos,Cobertura de viviendas con agua potable,58.84207486,2020
3305,2055,5790,Tarazá,Cobertura de viviendas con agua potable,41.96255301,2020
3306,2056,5837,Turbo,Cobertura de viviendas con agua potable,60.63118778,2020
3307,2057,5125,Caicedo,Cobertura de viviendas con agua potable,23.67026042,2020
3308,2058,5364,Jardín,Cobertura de viviendas con agua potable,62.8462383,2020
3309,2059,5021,Alejandría,Cobertura de viviendas con agua potable,57.54866587,2020
3310,2060,5040,Anorí,Cobertura de viviendas con agua potable,39.69990908,2020
3311,2061,5044,Anzá,Cobertura de viviendas con agua potable,34.2070621,2020
3312,2062,5854,Valdivia,Cobertura de viviendas con agua potable,28.8358897,2020
3313,2063,5282,Fredonia,Cobertura de viviendas con agua potable,47.53729605,2020
3314,2064,5030,Amagá,Cobertura de viviendas con agua potable,48.54676754,2020
3315,2065,5264,Entrerríos,Cobertura de viviendas con agua potable,65.41804605,2018
3316,2066,5893,Yondó,Cobertura de viviendas con agua potable,49.40090502,2018
3317,2067,5172,Chigorodó,Cobertura de viviendas con agua potable,72.61401802,2016
3318,2068,5001,Medellín,Cobertura de viviendas con agua potable,99.10434628,2016
3319,2069,5475,Murindó,Cobertura de viviendas con agua potable,0.0,2016
3320,2070,5501,Olaya,Cobertura de viviendas con agua potable,29.9622291,2016
3321,2071,5079,Barbosa,Cobertura de viviendas con agua potable,46.82091346,2016
3322,2072,5697,El Santuario,Cobertura de viviendas con agua potable,75.85280411,2016
3323,2073,5040,Anorí,Cobertura de viviendas con agua potable,37.65603329,2016
3324,2074,5361,Ituango,Cobertura de viviendas con agua potable,26.59100704,2016
3325,2075,5656,San Jerónimo,Cobertura de viviendas con agua potable,34.4334905,2016
3326,2076,5664,San Pedro de los Milagros,Cobertura de viviendas con agua potable,59.59376133,2016
3327,2077,5607,El Retiro,Cobertura de viviendas con agua potable,56.2099691,2016
3328,2078,5086,Belmira,Cobertura de viviendas con agua potable,34.03949367,2016
3329,2079,5237,Donmatías,Cobertura de viviendas con agua potable,5.842410525,2016
3330,2080,5036,Angelópolis,Cobertura de viviendas con agua potable,45.68788501,2016
3331,2081,5044,Anzá,Cobertura de viviendas con agua potable,21.30034419,2018
3332,2082,5197,Cocorná,Cobertura de viviendas con agua potable,41.82299054,2018
3333,2083,5036,Angelópolis,Cobertura de viviendas con agua potable,54.96588203,2018
3334,2084,5736,Segovia,Cobertura de viviendas con agua potable,70.46240214,2018
3335,2085,5756,Sonsón,Cobertura de viviendas con agua potable,55.25083525,2018
3336,2086,5543,Peque,Cobertura de viviendas con agua potable,34.2403512,2018
3337,2087,5887,Yarumal,Cobertura de viviendas con agua potable,64.76116188,2015
3338,2088,5206,Concepción,Cobertura de viviendas con agua potable,46.75248683,2015
3339,2089,5347,Heliconia,Cobertura de viviendas con agua potable,31.64517525,2015
3340,2090,5483,Nariño,Cobertura de viviendas con agua potable,5.176318344,2015
3341,2091,5284,Frontino,Cobertura de viviendas con agua potable,46.1247977,2015
3342,2092,5604,Remedios,Cobertura de viviendas con agua potable,11.95046637,2015
3343,2093,5001,Medellín,Cobertura de viviendas con agua potable,99.17527325,2015
3344,2094,5579,Puerto Berrío,Cobertura de viviendas con agua potable,83.72458193,2015
3345,2095,5541,Peñol,Cobertura de viviendas con agua potable,74.36005626,2015
3346,2096,5628,Sabanalarga,Cobertura de viviendas con agua potable,29.99683244,2015
3347,2097,5051,Arboletes,Cobertura de viviendas con agua potable,29.08650486,2015
3348,2098,5038,Angostura,Cobertura de viviendas con agua potable,21.15496228,2015
3349,2099,5002,Abejorral,Cobertura de viviendas con agua potable,41.55667983,2015
3350,2100,5368,Jericó,Cobertura de viviendas con agua potable,60.21194605,2015
3351,2101,5861,Venecia,Cobertura de viviendas con agua potable,73.11667238,2020
3352,2102,5475,Murindó,Cobertura de viviendas con agua potable,0.0,2020
3353,2103,5690,Santo Domingo,Cobertura de viviendas con agua potable,26.96949603,2020
3354,2104,5809,Titiribí,Cobertura de viviendas con agua potable,31.35024789,2013
3355,2105,5861,Venecia,Cobertura de viviendas con agua potable,59.79934671,2013
3356,2106,5893,Yondó,Cobertura de viviendas con agua potable,0.0,2013
3357,2107,5034,Andes,Cobertura de viviendas con agua potable,48.63998685,2013
3358,2108,5390,La Pintada,Cobertura de viviendas con agua potable,0.0,2013
3359,2109,5234,Dabeiba,Cobertura de viviendas con agua potable,33.36574299,2013
3360,2110,5282,Fredonia,Cobertura de viviendas con agua potable,55.42151575,2013
3361,2111,5576,Pueblorrico,Cobertura de viviendas con agua potable,54.52399685,2013
3362,2112,5045,Apartadó,Cobertura de viviendas con agua potable,88.04497076,2020
3363,2113,5055,Argelia,Cobertura de viviendas con agua potable,51.10917722,2020
3364,2114,5145,Caramanta,Cobertura de viviendas con agua potable,50.62560098,2020
3365,2115,5642,Salgar,Cobertura de viviendas con agua potable,47.11019313,2020
3366,2116,5264,Entrerríos,Cobertura de viviendas con agua potable,16.8175583,2020
3367,2117,5576,Pueblorrico,Cobertura de viviendas con agua potable,56.00002844,2020
3368,2118,5480,Mutatá,Cobertura de viviendas con agua potable,69.50309113,2020
3369,2119,5579,Puerto Berrío,Cobertura de viviendas con agua potable,85.5887654,2020
3370,2120,5543,Peque,Cobertura de viviendas con agua potable,0.0,2017
3371,2121,5313,Granada,Cobertura de viviendas con agua potable,50.50644525,2017
3372,2122,5591,Puerto Triunfo,Cobertura de viviendas con agua potable,78.72246165,2017
3373,2123,5579,Puerto Berrío,Cobertura de viviendas con agua potable,82.53075438,2017
3374,2124,5541,Peñol,Cobertura de viviendas con agua potable,76.93281835,2017
3375,2125,5440,Marinilla,Cobertura de viviendas con agua potable,84.38164423,2017
3376,2126,5790,Tarazá,Cobertura de viviendas con agua potable,42.3992674,2014
3377,2127,5055,Argelia,Cobertura de viviendas con agua potable,0.0,2016
3378,2128,5031,Amalfi,Cobertura de viviendas con agua potable,50.41749503,2016
3379,2129,5658,San José de la Montaña,Cobertura de viviendas con agua potable,56.46606914,2016
3380,2130,5318,Guarne,Cobertura de viviendas con agua potable,65.78499795,2016
3381,2131,5856,Valparaíso,Cobertura de viviendas con agua potable,54.94071146,2016
3382,2132,5125,Caicedo,Cobertura de viviendas con agua potable,20.05076142,2014
3383,2133,5086,Belmira,Cobertura de viviendas con agua potable,34.53355155,2014
3384,2134,5761,Sopetrán,Cobertura de viviendas con agua potable,69.92944334,2019
3385,2135,5086,Belmira,Cobertura de viviendas con agua potable,41.61105417,2019
3386,2136,5172,Chigorodó,Cobertura de viviendas con agua potable,78.21521815,2019
3387,2137,5483,Nariño,Cobertura de viviendas con agua potable,47.0126189,2019
3388,2138,5674,San Vicente Ferrer,Cobertura de viviendas con agua potable,85.88026124,2019
3389,2139,5321,Guatapé,Cobertura de viviendas con agua potable,84.07916391,2019
3390,2140,5150,Carolina del Príncipe,Cobertura de viviendas con agua potable,83.91211906,2015
3391,2141,5120,Cáceres,Cobertura de viviendas con agua potable,21.40489519,2015
3392,2142,5197,Cocorná,Cobertura de viviendas con agua potable,0.0,2015
3393,2143,5172,Chigorodó,Cobertura de viviendas con agua potable,72.10144928,2015
3394,2144,5101,Ciudad Bolívar,Cobertura de viviendas con agua potable,62.6334942,2015
3395,2145,5310,Gómez Plata,Cobertura de viviendas con agua potable,49.90408331,2015
3396,2146,5670,San Roque,Cobertura de viviendas con agua potable,18.76504221,2017
3397,2147,5842,Uramita,Cobertura de viviendas con agua potable,39.38646789,2017
3398,2148,5660,San Luis,Cobertura de viviendas con agua potable,45.09783533,2017
3399,2149,5674,San Vicente Ferrer,Cobertura de viviendas con agua potable,60.87402281,2017
